629055276	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS													0	0833	083	08	2	5.0	10	1	10	-2.58064516129032	1	Singapore	SN	SN		1.3667	103.8	SN	0								1	Singapore	SN	SN		1.3667	103.8	SN	20170219080000	https://atans1.wordpress.com/2017/02/19/m-ravi-suffering-a-relapse/
629055277	20170219	201702	2017	2017.1342	BUS	BOSS						BUS													1	110	110	11	3	-2.0	4	1	4	-11.1111111111111	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	0								4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	20170219080000	http://www.newsnation.in/entertainment/bigg-boss-season-10/om-swami-close-aide-denied-bail-in-molestation-case-article-161868.html
629055278	20170219	201702	2017	2017.1342	BUS	BOSS						BUS													0	110	110	11	3	-2.0	10	1	10	0.62893081761006	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20170219080000	http://www.bendbulletin.com/nation/5083610-151/are-drugs-getting-approved-too-quickly
629055279	20170219	201702	2017	2017.1342	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	5	1	5	2.19560878243513	1	Papua New Guinea	PP	PP		-6	147	PP	0								1	Papua New Guinea	PP	PP		-6	147	PP	20170219080000	http://dailyquint.com/2017-02-19-interoil-corporation-ioc-rating-lowered-to-hold-at-zacks-investment-research/
629055280	20170219	201702	2017	2017.1342	BUS	BOSS						BUS													1	112	112	11	3	-2.0	4	1	4	-11.1111111111111	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20170219080000	http://www.newsnation.in/entertainment/bigg-boss-season-10/om-swami-close-aide-denied-bail-in-molestation-case-article-161868.html
629055281	20170219	201702	2017	2017.1342	BUS	BOSS						BUS													1	120	120	12	3	-4.0	4	1	4	-11.1111111111111	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20170219080000	http://www.newsnation.in/entertainment/bigg-boss-season-10/om-swami-close-aide-denied-bail-in-molestation-case-article-161868.html
629055282	20170219	201702	2017	2017.1342	BUS	COMPANY						BUS													1	172	172	17	4	-5.0	10	1	10	-5.8047493403694	4	Red River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32589	20.2833	106.567	-3727729	0								4	Red River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32589	20.2833	106.567	-3727729	20170219080000	http://english.vietnamnet.vn/fms/environment/172939/poor-management-of-alien-species-raises-alarm.html
629055283	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS													0	172	172	17	4	-5.0	5	1	5	0.974025974025976	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20170219080000	http://trib.com/ads/other/ad_vault/broker-one-real-estate-inc---ad-from/pdfdisplayad_39707015-03fa-5a2d-a636-4f5d78ab98f3.html
629055284	20170219	201702	2017	2017.1342	BUS	SHOP OWNER						BUS													1	1823	182	18	4	-10.0	10	1	10	-10.4545454545455	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20170219080000	http://www.scmp.com/news/china/society/article/2072135/customer-cuts-noodle-shop-owners-head-fight-over-bill
629055285	20170219	201702	2017	2017.1342	BUS	BANK						BUS			EDU	SCHOOL						EDU			0	070	070	07	2	7.0	8	1	8	0.99750623441397	4	Shivamogga, Karnataka, India	IN	IN19	70162	13.9222	75.5736	-2111089	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Shivamogga, Karnataka, India	IN	IN19	70162	13.9222	75.5736	-2111089	20170219080000	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=438947
629055286	20170219	201702	2017	2017.1342	BUS	BANK						BUS			EDU	SCHOOL						EDU			0	070	070	07	2	7.0	2	1	2	0.99750623441397	4	Shivamogga, Karnataka, India	IN	IN19	70162	13.9222	75.5736	-2111089	4	Shivamogga, Karnataka, India	IN	IN19	70162	13.9222	75.5736	-2111089	4	Shivamogga, Karnataka, India	IN	IN19	70162	13.9222	75.5736	-2111089	20170219080000	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=438947
629055287	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			EDU	SCHOOL						EDU			1	071	071	07	2	7.4	10	1	10	2.45398773006135	0								0								0								20170219080000	http://www.delphosherald.com/Content/News/News/Article/Spencerville-school-board-approves-bus-garage-bid/191/1183/201971
629055288	20170219	201702	2017	2017.1342	BUS	COMPANY						BUS			GOV	ADMINISTRATION						GOV			1	050	050	05	1	3.5	5	1	5	2.19560878243513	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	20170219080000	http://dailyquint.com/2017-02-19-interoil-corporation-ioc-rating-lowered-to-hold-at-zacks-investment-research/
629055289	20170219	201702	2017	2017.1342	BUS	BANK						BUS			GOV	PRESIDENT						GOV			1	084	084	08	2	7.0	10	1	10	-1.36054421768707	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20170219080000	http://news.mb.com.ph/2017/02/19/abella-duterte-likely-to-release-bank-history/
629055290	20170219	201702	2017	2017.1342	BUS	BANK						BUS			GOV	PRESIDENT						GOV			1	100	100	10	3	-5.0	10	1	10	-1.36054421768707	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20170219080000	http://news.mb.com.ph/2017/02/19/abella-duterte-likely-to-release-bank-history/
629055291	20170219	201702	2017	2017.1342	BUS	BANK						BUS			HLH	HOSPITAL						HLH			0	070	070	07	2	7.0	10	1	10	0.99750623441397	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20170219080000	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=438947
629055292	20170219	201702	2017	2017.1342	BUS	BANK						BUS			HLH	HOSPITAL						HLH			0	071	071	07	2	7.4	10	1	10	0.99750623441397	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20170219080000	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=438947
629055293	20170219	201702	2017	2017.1342	BUS	BOSS						BUS			IND	DELHI	IND								1	110	110	11	3	-2.0	6	1	6	-11.1111111111111	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	20170219080000	http://www.newsnation.in/entertainment/bigg-boss-season-10/om-swami-close-aide-denied-bail-in-molestation-case-article-161868.html
629055294	20170219	201702	2017	2017.1342	BUS	BOSS						BUS			IND	DELHI	IND								1	120	120	12	3	-4.0	6	1	6	-11.1111111111111	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20170219080000	http://www.newsnation.in/entertainment/bigg-boss-season-10/om-swami-close-aide-denied-bail-in-molestation-case-article-161868.html
629055295	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			JPN	JAPANESE	JPN								1	023	023	02	1	3.4	2	1	2	-2.36220472440945	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20170219080000	http://contacto-latino.com/en/news/201403/106497870/this-is-why-toshiba-shares-are-tanking-again-on-friday-fortune/
629055296	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			JPN	JAPANESE	JPN								1	111	111	11	3	-2.0	2	1	2	-2.36220472440945	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20170219080000	http://contacto-latino.com/en/news/201403/106497870/this-is-why-toshiba-shares-are-tanking-again-on-friday-fortune/
629055297	20170219	201702	2017	2017.1342	BUS	BANK						BUS			KWT	KUWAIT	KWT								1	057	057	05	1	8.0	4	1	4	-3.55329949238579	1	Kuwait	KU	KU		29.3375	47.6581	KU	1	Kuwait	KU	KU		29.3375	47.6581	KU	1	Kuwait	KU	KU		29.3375	47.6581	KU	20170219080000	http://filipinotimes.ae/news/2017/02/19/abused-hsw-not-paid-for-nine-years-by-kuwaiti-employers/
629055298	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			LEG	SENATOR						LEG			1	190	190	19	4	-10.0	6	1	6	-5.00625782227784	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20170219080000	https://www.standardmedia.co.ke/article/2001229930/family-fights-over-the-late-senator-mutula-kilonzo-s-multi-billion-business-empire
629055299	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			LEG	SENATOR						LEG			1	190	190	19	4	-10.0	2	1	2	-5.00625782227784	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Makueni, Eastern, Kenya	KE	KE03	18585	-1.80409	37.6203	-2254730	4	Makueni, Eastern, Kenya	KE	KE03	18585	-1.80409	37.6203	-2254730	20170219080000	https://www.standardmedia.co.ke/article/2001229930/family-fights-over-the-late-senator-mutula-kilonzo-s-multi-billion-business-empire
629055300	20170219	201702	2017	2017.1342	BUS	BUSINESS						BUS			LEG	SENATOR						LEG			1	190	190	19	4	-10.0	2	1	2	-5.00625782227784	4	Makueni, Eastern, Kenya	KE	KE03	18585	-1.80409	37.6203	-2254730	4	Makueni, Eastern, Kenya	KE	KE03	18585	-1.80409	37.6203	-2254730	4	Makueni, Eastern, Kenya	KE	KE03	18585	-1.80409	37.6203	-2254730	20170219080000	https://www.standardmedia.co.ke/article/2001229930/family-fights-over-the-late-senator-mutula-kilonzo-s-multi-billion-business-empire
629055301	20170219	201702	2017	2017.1342	BUS	BANK						BUS			MED	NEWSPAPER						MED			1	013	013	01	1	0.4	1	1	1	-2.98507462686567	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	20170219080000	http://www.scmp.com/news/china/society/article/2072141/blind-customer-sues-chinese-bank-denying-him-credit-card
629055302	20170219	201702	2017	2017.1342	BUS	COMPANY						BUS			MIL	MILITARY						MIL			1	020	020	02	1	3.0	10	1	10	1.33843212237093	0								0								0								20170219080000	http://www.koreaherald.com/view.php?ud=20170219000181
629055303	20170219	201702	2017	2017.1342	BUS	BANK						BUS			MOS	ISLAMIC				MOS					1	033	033	03	1	5.2	2	1	2	5.58510638297872	4	Warba, Al Jahra', Kuwait	KU	KU05	123557	29.9939	48.0667	-789976	4	Warba, Al Jahra', Kuwait	KU	KU05	123557	29.9939	48.0667	-789976	4	Warba, Al Jahra', Kuwait	KU	KU05	123557	29.9939	48.0667	-789976	20170219080000	http://www.arabtimesonline.com/news/warba-bank-inks-deal-al-mulla-co-bank-boost-allocation-financing-portfolios/
629055304	20170219	201702	2017	2017.1342	BUS	BANK						BUS			RAD	EXTREMIST						RAD			1	190	190	19	4	-10.0	10	1	5	-4.39024390243903	4	Tigris River, Al Basrah, Iraq	IZ	IZ02	36789	31	47.4167	-3104827	4	Tigris River, Al Basrah, Iraq	IZ	IZ02	36789	31	47.4167	-3104827	4	Tigris River, Al Basrah, Iraq	IZ	IZ02	36789	31	47.4167	-3104827	20170219080000	http://news.xinhuanet.com/english/2017-02/19/c_136067998.htm
629055305	20170219	201702	2017	2017.1342	BUS	BANK						BUS			SDN	SUDAN	SDN								1	0841	084	08	2	7.0	10	1	10	6.38297872340425	1	Sudan	SU	SU		15	30	SU	1	Sudan	SU	SU		15	30	SU	1	Sudan	SU	SU		15	30	SU	20170219080000	http://www.emirates247.com/news/patients-in-egypt-sudan-get-free-medicine-2017-02-18-1.648308
629055306	20170219	201702	2017	2017.1342	BUS	COMPANIES						BUS			USA	WASHINGTON	USA								0	036	036	03	1	4.0	10	1	10	0.62893081761006	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20170219080000	http://www.bendbulletin.com/nation/5083610-151/are-drugs-getting-approved-too-quickly
629055307	20170219	201702	2017	2017.1342	BUS	BANK						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	6	1	6	3.96039603960396	3	West Milton, Pennsylvania, United States	US	USPA	PA119	41.0201	-76.8716	1191072	3	West Milton, Pennsylvania, United States	US	USPA		41.0201	-76.8716	1191072	3	West Milton, Pennsylvania, United States	US	USPA		41.0201	-76.8716	1191072	20170219080000	http://www.sungazette.com/news/business/2017/02/people-in-business-17/
629055308	20170219	201702	2017	2017.1342	BUS	BANK						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	3.96039603960396	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20170219080000	http://www.sungazette.com/news/business/2017/02/people-in-business-17/
629055309	20170219	201702	2017	2017.1342	BUS	BANK						BUS			USA	UNITED STATES	USA								1	050	050	05	1	3.5	8	1	8	3.96039603960396	3	West Milton, Pennsylvania, United States	US	USPA	PA119	41.0201	-76.8716	1191072	3	West Milton, Pennsylvania, United States	US	USPA		41.0201	-76.8716	1191072	3	West Milton, Pennsylvania, United States	US	USPA		41.0201	-76.8716	1191072	20170219080000	http://www.sungazette.com/news/business/2017/02/people-in-business-17/
629055310	20170219	201702	2017	2017.1342	CAN	CANADIAN	CAN																		1	010	010	01	1	0.0	8	1	8	-1.73228346456693	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170219080000	http://pitchfork.com/news/71734-drake-criticizes-grammys-address-meek-mill-beef-in-revealing-new-interview/
629055311	20170219	201702	2017	2017.1342	CAN	CANADA	CAN																		1	193	193	19	4	-10.0	2	1	2	-1.73228346456693	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170219080000	http://pitchfork.com/news/71734-drake-criticizes-grammys-address-meek-mill-beef-in-revealing-new-interview/
629055312	20170219	201702	2017	2017.1342	CHN	CHINA	CHN																		1	010	010	01	1	0.0	5	1	5	-0.23584905660377	4	Suiyang, Guizhou, China	CH	CH18	13065	27.9622	107.185	-1935204	0								4	Suiyang, Guizhou, China	CH	CH18	13065	27.9622	107.185	-1935204	20170219080000	http://en.people.cn/n3/2017/0219/c90000-9179786.html
629055313	20170219	201702	2017	2017.1342	CHN	CHINA	CHN																		1	042	042	04	1	1.9	6	1	6	-0.74487895716946	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170219080000	http://ekosvoice.com/2017/02/19/national-zoo-panda-bao-bao-is-moving-to-china.html
629055314	20170219	201702	2017	2017.1342	CHN	CHINA	CHN																		1	163	163	16	4	-8.0	10	1	10	-3.38983050847458	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20170219080000	http://www.thefinancialexpress-bd.com/2017/02/19/62221/China-bans-N-Korean-coal-imports
629055315	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								ARG	ARGENTINA	ARG								1	054	054	05	1	6.0	2	1	2	7.04225352112676	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	China	CH	CH		35	105	CH	20170219080000	http://www.ecns.cn/2017/02-19/245949.shtml
629055316	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	5	1	5	-0.23584905660377	4	Suiyang, Guizhou, China	CH	CH18	13065	27.9622	107.185	-1935204	4	Suiyang, Guizhou, China	CH	CH18	13065	27.9622	107.185	-1935204	4	Suiyang, Guizhou, China	CH	CH18	13065	27.9622	107.185	-1935204	20170219080000	http://en.people.cn/n3/2017/0219/c90000-9179786.html
629055317	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								CHNGOV	JOHN TSANG CHUN WAH	CHN					GOV			1	013	013	01	1	0.4	1	1	1	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055318	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								CHNLEG	CHINA	CHN					LEG			1	013	013	01	1	0.4	1	1	1	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055319	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-6.94444444444445	4	Jabalpur, Madhya Pradesh, India	IN	IN35	17732	23.1667	79.95	-2097915	4	Jabalpur, Madhya Pradesh, India	IN	IN35	17732	23.1667	79.95	-2097915	4	Jabalpur, Madhya Pradesh, India	IN	IN35	17732	23.1667	79.95	-2097915	20170219080000	http://timesofindia.indiatimes.com/city/bhopal/gateway-fraud-ats-nabs-five-more-eight-simboxes-seized/articleshow/57227770.cms
629055320	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								COP	POLICE						COP			1	043	043	04	1	2.8	8	1	8	-6.94444444444445	1	China	CH	CH		35	105	CH	4	Jabalpur, Madhya Pradesh, India	IN	IN35	17732	23.1667	79.95	-2097915	1	China	CH	CH		35	105	CH	20170219080000	http://timesofindia.indiatimes.com/city/bhopal/gateway-fraud-ats-nabs-five-more-eight-simboxes-seized/articleshow/57227770.cms
629055321	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								ELIJUD	RETIRED						ELI	JUD		1	013	013	01	1	0.4	1	1	1	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055322	20170219	201702	2017	2017.1342	CHN	CHINESE	CHN								LEG	DELEGATE						LEG			0	053	053	05	1	3.8	2	1	2	-0.74183976261127	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055323	20170219	201702	2017	2017.1342	CHN	CHINESE	CHN								MED	MEDIA						MED			1	051	051	05	1	3.4	7	1	7	6.30630630630631	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20170219080000	http://www.bna.bh/portal/en/news/771318
629055324	20170219	201702	2017	2017.1342	CHN	BEIJING	CHN								MNCUSAMED	GOOGLE	USA					MNC	MED		1	043	043	04	1	2.8	4	1	4	1.32450331125828	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Malaysia	MY	MY		2.5	112.5	MY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20170219080000	http://contacto-latino.com/en/news/201403/106498011/malaysia-says-needs-kins-dna-before-releasing-kim-jong-nams-body-reuters/
629055325	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								MNCUSAMED	GOOGLE	USA					MNC	MED		1	043	043	04	1	2.8	1	1	1	1.32450331125828	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20170219080000	http://contacto-latino.com/en/news/201403/106498011/malaysia-says-needs-kins-dna-before-releasing-kim-jong-nams-body-reuters/
629055326	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								RAD	EXTREMIST						RAD			1	138	138	13	3	-7.0	2	1	2	-4.39024390243903	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20170219080000	http://news.xinhuanet.com/english/2017-02/19/c_136067998.htm
629055327	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								UISSEA	SOUTHEAST ASIAN COUNTRIES	SEA					UIS			1	010	010	01	1	0.0	10	1	10	-1.91082802547771	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20170219080000	https://www.yahoo.com/news/us-aircraft-carrier-strike-group-patrolling-china-sea-073854590.html
629055328	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	013	013	01	1	0.4	1	1	1	-1.91082802547771	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20170219080000	https://www.yahoo.com/news/us-aircraft-carrier-strike-group-patrolling-china-sea-073854590.html
629055329	20170219	201702	2017	2017.1342	CHN	BEIJING	CHN								USA	WASHINGTON	USA								1	013	013	01	1	0.4	2	1	2	-1.91082802547771	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20170219080000	https://www.yahoo.com/news/us-aircraft-carrier-strike-group-patrolling-china-sea-073854590.html
629055330	20170219	201702	2017	2017.1342	CHNBUS	CHINA	CHN					BUS			CHN	CHINESE	CHN								1	173	173	17	4	-5.0	2	1	2	-2.98507462686567	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	20170219080000	http://www.scmp.com/news/china/society/article/2072141/blind-customer-sues-chinese-bank-denying-him-credit-card
629055331	20170219	201702	2017	2017.1342	CHNBUS	CHINA	CHN					BUS			MED	NEWSPAPER						MED			1	013	013	01	1	0.4	2	1	2	-2.98507462686567	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	4	Guangfa, Hunan, China	CH	CH11	13140	25.6772	112.286	-1907078	20170219080000	http://www.scmp.com/news/china/society/article/2072141/blind-customer-sues-chinese-bank-denying-him-credit-card
629055332	20170219	201702	2017	2017.1342	CHNCOP	WUHAN	CHN					COP			CHN	SICHUAN	CHN								1	173	173	17	4	-5.0	10	1	10	-10.4545454545455	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20170219080000	http://www.scmp.com/news/china/society/article/2072135/customer-cuts-noodle-shop-owners-head-fight-over-bill
629055333	20170219	201702	2017	2017.1342	CHNGOV	CHINA	CHN					GOV			PRK	NORTH KOREA	PRK								1	061	061	06	2	6.4	8	1	8	-5.71428571428571	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170219080000	https://www.davidicke.com/article/403701/china-targets-north-korea-rare-trade-measure
629055334	20170219	201702	2017	2017.1342	CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		CHN	CHINA	CHN								1	013	013	01	1	0.4	2	1	2	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055335	20170219	201702	2017	2017.1342	CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		CHNGOV	JOHN TSANG CHUN WAH	CHN					GOV			1	013	013	01	1	0.4	3	1	3	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
629055336	20170219	201702	2017	2017.1342	CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		CHNGOVMIL	REGINA IP	CHN					GOV	MIL		1	013	013	01	1	0.4	3	1	3	-0.74183976261127	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20170219080000	http://www.scmp.com/news/hong-kong/politics/article/2072140/hong-kongs-richest-man-li-ka-shing-breaks-usual-habit
